id:11570080,daddy:data/kidsfashioncsv.csv,name:DOLCE & GABBANA KIDS flower and butterfly print dress,brand:Dolce & Gabbana Kids,price:HK$2754,description:,color:HW231,styleid:L23D09FPM9Z,imglink:https://cdn-images.farfetch-contents.com/11/57/00/80/11570080_8036824_322.jpg
id:12530269,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS classic two-piece suit,brand:Fendi Kids,price:HK$7000,description:Known for vibrant colours and distinctly whimsical prints the Fendi Kids collection oozes spontaneity with a side of elegance. Crafted in Italy from blue wool blend this two-piece suit features a blazer with classic two-piece suit from Fendi Kids featuring classic lapels a front button fastening long sleeves button cuffs and patch pockets as well as trousers with a button and zip fly a regular length and a logo embroidered chest pocket.,color:F0LQ0 BLU,styleid:JMW021A19J,imglink:https://cdn-images.farfetch-contents.com/12/53/02/69/12530269_11823390_322.jpg
id:12423123,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS Teen logo T-shirt,brand:Fendi Kids,price:HK$695,description:Known for vibrant colours and distinctly whimsical prints the Fendi Kids collection oozes spontaneity with a side of elegance. This white cotton Teen logo T-shirt from Fendi Kids features a round neck short sleeves and a straight hem.,color:F0QA0,styleid:JFI0827AJ,imglink:https://cdn-images.farfetch-contents.com/12/42/31/23/12423123_11390747_322.jpg
id:12530264,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS Teen Fendi football sweatshirt,brand:Fendi Kids,price:HK$1900,description:The Fendi Teen assortment uses motifs seen throughout the brand's entire offering such as the Fendi monster. This navy sweatshirt features a Fendi football monster graphic on the chest.,color:F0QA2,styleid:JMH0618RA,imglink:https://cdn-images.farfetch-contents.com/12/53/02/64/12530264_11826084_322.jpg
id:12530263,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS contrast T-shirt,brand:Fendi Kids,price:HK$2300,description:The latest collection from Fendi Kids showcases punchy prints textured trims and a quirky colour palette with sports inspired motifs and detailing.  This cotton T-shirt has a crew neck and a contrast multicoloured brand logo on the front. It features contrasting blue and white striped sleeves and back.,color:F0UE0,styleid:JMI160A193,imglink:https://cdn-images.farfetch-contents.com/12/53/02/63/12530263_11826081_322.jpg
id:12530262,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS Teen frill detail jeans,brand:Fendi Kids,price:HK$2100,description:Known for its daring approach the Fendi ostentatious design aesthetic extends to all the brand's offerings including kidswear. These blue cotton jeans feature a five pocket design belt loops and are defined by a denim ruffed trim at the back.,color:F0QA2,styleid:JFF087A19S,imglink:https://cdn-images.farfetch-contents.com/12/53/02/62/12530262_11826077_322.jpg
id:12523848,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS Bad Bugs jumper,brand:Fendi Kids,price:HK$1469,description:Karl Lagerfeld creates playful emblematic children's ready to wear for Fendi Kids. Expect to see Breton stripes pop art inspired designs and of course the mischievous Fendi Kids cat motif. This yellow virgin wool Bad Bugs jumper from Fendi Kids features a ribbed round neck long sleeves a ribbed hem and cuffs and an intarsia knit.,color:F0QF1 GIALLO,styleid:JMG0298SH,imglink:https://cdn-images.farfetch-contents.com/12/52/38/48/12523848_11839210_322.jpg
id:12499041,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS patch slip-on sneakers,brand:Fendi Kids,price:HK$2900,description:Known for vibrant colours and distinctly whimsical prints the Fendi Kids collection oozes spontaneity with a side of elegance. Produced in red and navy blue these patch slip-on sneakers feature a round toe a slip-on style a contrasting heel counter a pull tab at the rear a color blocked design a flat sole and multicolored patch appliqués to the front.,color:F0ZB1,styleid:JFR182A1ER,imglink:https://cdn-images.farfetch-contents.com/12/49/90/41/12499041_11680382_322.jpg
id:12498470,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS cheer Fendi T-shirt,brand:Fendi Kids,price:HK$1200,description:Known for vibrant colours and distinctly whimsical prints the Fendi Kids collection oozes spontaneity with a side of elegance. This red cotton cheer Fendi T-shirt features a round neck and short sleeves.,color:F0BV4,styleid:JMI1657AJ,imglink:https://cdn-images.farfetch-contents.com/12/49/84/70/12498470_11677681_322.jpg
id:12495200,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS cherry print trousers,brand:Fendi Kids,price:HK$1100,description:The latest collection from Fendi Kids showcases punchy prints textured trims and a quirky colour palette your little one is bound to love. These pink stretch cotton cherry print trousers feature an elasticated waistband and ruffled cuffs.,color:F0UA3,styleid:BFF082A1ES,imglink:https://cdn-images.farfetch-contents.com/12/49/52/00/12495200_11677175_322.jpg
id:12473287,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS flags beanie,brand:Fendi Kids,price:HK$600,description:Karl Lagerfeld creates playful emblematic children's ready to wear for Fendi Kids. Expect to see Breton stripes pop art inspired designs and of course the mischievous Fendi Kids cat motif. This grey stretch cotton flags beanie from Fendi Kids features a stretch fit and an embroidered design.,color:F0HA1,styleid:BMP0208RA,imglink:https://cdn-images.farfetch-contents.com/12/47/32/87/12473287_11675161_322.jpg
id:12473216,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS Monster striped button-down shirt,brand:Fendi Kids,price:HK$1246,description:Known for vibrant colours and distinctly whimsical prints the Fendi Kids collection oozes spontaneity with a side of elegance. Blue denim Monster striped button-down shirt from Fendi Kids featuring a classic collar a front button placket long sleeves button cuffs vertical stripes and a straight hem.,color:F0QA2 BLU,styleid:JMC0431M9,imglink:https://cdn-images.farfetch-contents.com/12/47/32/16/12473216_11611026_322.jpg
id:12405738,daddy:data/kidsfashioncsv.csv,name:IL GUFO  knitted pom-pom dress,brand:Il Gufo,price:HK$785,description:Carefully handmade in Italy brand Il Gufo specialises in elegant and timeless clothing constructed from the finest of materials. Fun and cozy in equal parts this lovely dress is crafted in delicate wool and embellished with coloured pom-poms. It features a relaxed fit a ribbed crew neck long sleeves and a ribbed hem and cuffs.,color:0769,styleid:A17VT064EM220,imglink:https://cdn-images.farfetch-contents.com/12/40/57/38/12405738_11386421_322.jpg
id:12376336,daddy:data/kidsfashioncsv.csv,name:STELLA MCCARTNEY KIDS  dress with star tulle overlay,brand:Stella Mccartney Kids,price:HK$432,description:Stella McCartney Kids collection captures the essence of a child's endless imagination using punchy prints on a quirky colour palette. For a fashionable party look Stella McCartney kids presents this brown and black cotton dress with star tulle overlay featuring a round neck and long sleeves.,color:1073,styleid:471539SJK30,imglink:https://cdn-images.farfetch-contents.com/12/37/63/36/12376336_11162151_322.jpg
id:12294391,daddy:data/kidsfashioncsv.csv,name:STELLA MCCARTNEY KIDS  knit sweater dress,brand:Stella Mccartney Kids,price:HK$895,description:Stella McCartney Kids collection captures the essence of a child's endless imagination using punchy prints on a quirky colour palette. Playful and pretty in equal parts and crafted from pure wool this striped dress is the perfect addition to your little fashionista's wardrobe. It features a sweater silhouette a crew neck and long sleeves.,color:1461 THUNDER,styleid:468389SJM24,imglink:https://cdn-images.farfetch-contents.com/12/29/43/91/12294391_11651640_322.jpg
id:12493873,daddy:data/kidsfashioncsv.csv,name:MI MI SOL  long chunky knit dress,brand:Mi Mi Sol,price:HK$1130,description:Red wool long chunky knit dress from MI MI SOL featuring a round neck short sleeves a long length a pleated design and contrasting hem.,color:0253,styleid:MGAB1780001QM064,imglink:https://cdn-images.farfetch-contents.com/12/49/38/73/12493873_11664881_322.jpg
id:12290456,daddy:data/kidsfashioncsv.csv,name:KENZO KIDS Eye patch dress,brand:Kenzo Kids,price:HK$659,description:Cool kids will love the new Kenzo Kids’ collection. Expect lively prints and signature vibrant-hued dresses T-shirts and sweats. This marl grey and pink cotton blend Eye patch dress features a ribbed round neck long sleeves and a pleated skirt.,color:23 GREY,styleid:KK30128,imglink:https://cdn-images.farfetch-contents.com/12/29/04/56/12290456_10740425_322.jpg
id:12279765,daddy:data/kidsfashioncsv.csv,name:Nº21 KIDS  hooded printed dress,brand:Nº21 Kids,price:HK$959,description:Grey cotton blend hooded printed dress from Nº21 KIDS featuring a hood with drawstring tie fastenings a printed logo to the front a printed logo to the rear long sleeves and a peplum hem.,color:00403,styleid:K4363536,imglink:https://cdn-images.farfetch-contents.com/12/27/97/65/12279765_10715303_322.jpg
id:12344671,daddy:data/kidsfashioncsv.csv,name:STELLA MCCARTNEY KIDS  embroidered casual dress,brand:Stella Mccartney Kids,price:HK$396,description:Grey cotton embroidered casual dress  from Stella McCartney Kids.,color:1461,styleid:468915SJJ76,imglink:https://cdn-images.farfetch-contents.com/12/34/46/71/12344671_10995518_322.jpg
id:12506921,daddy:data/kidsfashioncsv.csv,name:PHILIPP PLEIN JUNIOR  Avery Lily jogging dress,brand:Philipp Plein Junior,price:HK$1629,description:Characterized by the spirit of Rock’n’roll Philipp Plein makes unforgettable clothing for stylish youngsters. Crafted in Italy from grey cotton blend the Avery Lily jogging dress features a ribbed crew neck long sleeves a ribbed hem and cuffs rhinestone embellishments a printed logo to the front and a short length.,color:grey,styleid:A17CGJG0013PJO002N1048,imglink:https://cdn-images.farfetch-contents.com/12/50/69/21/12506921_11739599_322.jpg
id:12244735,daddy:data/kidsfashioncsv.csv,name:TUTU DU MONDE Sunset Glow tutu dress,brand:Tutu Du Monde,price:HK$1153,description:Peppermint green cotton Sunset Glow tutu dress from Tutu Du Monde featuring a  fully embellished bodice with beaming bow scene ruffle tulle capped sleeves and 5 layered skirt. Dual size product. Stretch bodice.,color:Peppermint,styleid:TDM2144,imglink:https://cdn-images.farfetch-contents.com/12/24/47/35/12244735_10717032_322.jpg
id:12381231,daddy:data/kidsfashioncsv.csv,name:TUTU DU MONDE Angel Tears tutu dress,brand:Tutu Du Monde,price:HK$1013,description:Blood red cotton Angel Tears tutu dress from Tutu Du Monde features adjustable straps and a gruesome but gorgeous embellished bodice with a layered high low skirt for added drama.,color:BLOOD,styleid:TDM3165,imglink:https://cdn-images.farfetch-contents.com/12/38/12/31/12381231_11238094_322.jpg
id:12381108,daddy:data/kidsfashioncsv.csv,name:TUTU DU MONDE Black Bird tutu dress,brand:Tutu Du Monde,price:HK$1278,description:Take to the skies in this enchanting and exquisite midnight blue cotton Black Bird tutu dress from Tutu Du Monde featuring an angled multi layered skirt and heavily embellished stretch cotton tank bodice with intricate beading and feathers.,color:NIGHT SKY,styleid:TDM3051,imglink:https://cdn-images.farfetch-contents.com/12/38/11/08/12381108_11238060_322.jpg
id:12309018,daddy:data/kidsfashioncsv.csv,name:BANG BANG COPENHAGEN Bird Girl dress,brand:Bang Bang Copenhagen,price:HK$665,description:Black stretch cotton Bird Girl dress  from Bang Bang Copenhagen.,color:NAVY/IVORY,styleid:AW17BIRDGIRL,imglink:https://cdn-images.farfetch-contents.com/12/30/90/18/12309018_10969777_322.jpg
id:12340589,daddy:data/kidsfashioncsv.csv,name:YOUNG VERSACE  bow detail printed dress,brand:Young Versace,price:HK$2411,description:Blue cotton blend bow detail printed dress from YOUNG VERSACE featuring a round neck a sleeveless design and a concealed rear zip fastening.,color:Y3108,styleid:YVFAB359YFE04,imglink:https://cdn-images.farfetch-contents.com/12/34/05/89/12340589_10956659_322.jpg
id:12311987,daddy:data/kidsfashioncsv.csv,name:MONNALISA  bouquet print flared dress,brand:Monnalisa,price:HK$1806,description:Pink bouquet print flared dress from Monnalisa.,color:6667,styleid:1109190627,imglink:https://cdn-images.farfetch-contents.com/12/31/19/87/12311987_10817866_322.jpg
id:12487773,daddy:data/kidsfashioncsv.csv,name:SIMONETTA  velvet embroidered dress,brand:Simonetta,price:HK$2531,description:Black and multicolour velvet embroidered dress from Simonetta featuring a round neck a concealed rear zip fastening long sleeves elasticated cuffs a shift silhouette a straight hem a full lining and an embroidered woodland scene across the front.,color:930,styleid:1H1340HA200,imglink:https://cdn-images.farfetch-contents.com/12/48/77/73/12487773_11629749_322.jpg
id:12229675,daddy:data/kidsfashioncsv.csv,name:STELLA MCCARTNEY KIDS  swans print T-shirt,brand:Stella Mccartney Kids,price:HK$286,description:Dark grey cotton Swan print T-shirt from Stella McCartney Kids featuring a round neck short sleeves a straight hem and a multicolored swan printed logo to the front.,color:1074,styleid:471669SJJG6,imglink:https://cdn-images.farfetch-contents.com/12/22/96/75/12229675_10562169_322.jpg
id:12309097,daddy:data/kidsfashioncsv.csv,name:BANG BANG COPENHAGEN  Sevilla dress,brand:Bang Bang Copenhagen,price:HK$486,description:Black and pink Sevilla dress from Bang Bang Copenhagen.,color:BLACK/PINK,styleid:SEVILLA,imglink:https://cdn-images.farfetch-contents.com/12/30/90/97/12309097_10924564_322.jpg
id:11570080,daddy:data/kidsfashioncsv.csv,name:DOLCE & GABBANA KIDS  Jacquard blazer,brand:Dolce & Gabbana Kids,price:HK$2754,description:,color:HW231,styleid:L23D09FPM9Z,imglink:https://cdn-images.farfetch-contents.com/11/57/00/80/11570080_8036824_322.jpg
id:12224364,daddy:data/kidsfashioncsv.csv,name:PAUL SMITH JUNIOR  classic chinos,brand:Paul Smith Junior,price:HK$1016,description:Burgundy cotton classic chinos from Paul Smith Junior featuring a waistband with belt loops a front button fastening side pockets and back pockets.,color:39 BURGUNDY,styleid:5K2250239,imglink:https://cdn-images.farfetch-contents.com/12/22/43/64/12224364_10562722_322.jpg
id:12471308,daddy:data/kidsfashioncsv.csv,name:BURBERRY KIDS  Pocket Full of Sunshine shirt,brand:Burberry Kids,price:HK$1118,description:Burberry Kids’ collection stays true to its British heritage with designs fusing the line between classic and funky. This white cotton  Pocket Full of Sunshine shirt from Burberry Kids featuring a button down collar a front button fastening long sleeves and appliqué detailing.,color:WHITE,styleid:40580071000,imglink:https://cdn-images.farfetch-contents.com/12/47/13/08/12471308_11586332_322.jpg
id:12396592,daddy:data/kidsfashioncsv.csv,name:OSCAR DE LA RENTA KIDS  Holiday plaid blazer,brand:Oscar De La Renta Kids,price:HK$2658,description:The Oscar de la Renta kids collection exhibits luxury and timelessness while incorporating a playful spirit. This cozy and elegant Holiday plaid blazer features notched lapels a front button fastening front pockets long sleeves elbow patches and button cuffs.,color:RED,styleid:FF4C810,imglink:https://cdn-images.farfetch-contents.com/12/39/65/92/12396592_11280580_322.jpg
id:12299103,daddy:data/kidsfashioncsv.csv,name:MONCLER KIDS  padded jacket,brand:Moncler Kids,price:HK$6500,description:Black goose down padded jacket from Moncler Kids.,color:999,styleid:418520568950,imglink:https://cdn-images.farfetch-contents.com/12/29/91/03/12299103_10783860_322.jpg
id:12485217,daddy:data/kidsfashioncsv.csv,name:KENZO KIDS  jeans with logo turn up cuffs,brand:Kenzo Kids,price:HK$718,description:Cool kids will love the new Kenzo Kids’ collection. Expect lively prints and signature vibrant-hued dresses T-shirts and sweats. These blue cotton blend jeans with logo turn up cuffs from Kenzo Kids features belt loops a five pocket design and contrast top stitching.,color:461,styleid:KK22508,imglink:https://cdn-images.farfetch-contents.com/12/48/52/17/12485217_11629954_322.jpg
id:12489648,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS  Angry Eyes shirt,brand:Fendi Kids,price:HK$1034,description:Known for vibrant colours and distinctly whimsical prints the Fendi Kids collection oozes spontaneity with a side of elegance. Crafted from grey and white cotton this Angry Eyes shirt features a classic collar a front button fastening long sleeves button cuffs a broad welt chest pocket a straight hem a striped print and an Angry Eyes patch on the front pocket.,color:F0QZ1,styleid:JMC0478SK,imglink:https://cdn-images.farfetch-contents.com/12/48/96/48/12489648_11709308_322.jpg
id:12364144,daddy:data/kidsfashioncsv.csv,name:FENDI KIDS  light bulb monster print shirt,brand:Fendi Kids,price:HK$1455,description:Known for vibrant colours and distinctly whimsical prints the Fendi Kids collection oozes spontaneity with a side of elegance. This celeste blue cotton light bulb monster print shirt features a round neck a pointed collar long sleeves button cuffs and a light bulb monster print.,color:CELESTE,styleid:JMC0441PH,imglink:https://cdn-images.farfetch-contents.com/12/36/41/44/12364144_11124786_322.jpg
id:12344670,daddy:data/kidsfashioncsv.csv,name:STELLA MCCARTNEY KIDS  checked hooded jacket,brand:Stella Mccartney Kids,price:HK$934,description:Red wool blend  checked hooded jacket  from Stella McCartney Kids.,color:6262,styleid:471521SJK26,imglink:https://cdn-images.farfetch-contents.com/12/34/46/70/12344670_10995515_322.jpg
id:12294948,daddy:data/kidsfashioncsv.csv,name:PAUL SMITH JUNIOR  striped cardigan,brand:Paul Smith Junior,price:HK$910,description:Multicolour cashmere and cotton blend striped cardigan  from Paul Smith Junior.,color:92,styleid:5K1855192,imglink:https://cdn-images.farfetch-contents.com/12/29/49/48/12294948_10735341_322.jpg
id:12391637,daddy:data/kidsfashioncsv.csv,name:LITTLE MARC JACOBS guitarist print T-shirt,brand:Little Marc Jacobs,price:HK$373,description:Always colourful and fashionable Little Marc Jacobs dedicates a stylish contemporary collection to our little ones. Crafted from red cotton this T-shirt is presented with a colourful front print. The item also features a crew neck long sleeves and a straight hem.,color:997,styleid:W25273,imglink:https://cdn-images.farfetch-contents.com/12/39/16/37/12391637_11279144_322.jpg
id:12312964,daddy:data/kidsfashioncsv.csv,name:MARCELO BURLON COUNTY OF MILAN KIDS  Lagunas Bravas T-shirt,brand:Marcelo Burlon County Of Milan Kids,price:HK$542,description:Marcelo Burlon County Of Milan Kids is perfect for fans of the mini-me styling as it draws inspiration from it adult range. With its ultra slick animal prints and streetwear silhouettes your kid will be the coolest in the playground. This black and red cotton Lagunas Bravas T-shirt features a round neck and short sleeves.,color:B010,styleid:11140011,imglink:https://cdn-images.farfetch-contents.com/12/31/29/64/12312964_10948071_322.jpg
id:12488601,daddy:data/kidsfashioncsv.csv,name:COMME DES GARÇONS PLAY KIDS  logo plaque T-shirt,brand:Comme Des Garçons Play Kids,price:HK$460,description:Explore relaxed silhouettes enhanced with colourful motifs in the latest edit from Comme Des Garcons Play. This black cotton embroidered logo plaque T-shirt features a ribbed round neck short sleeves a regular length and a straight hem.,color:1,styleid:AZT563100,imglink:https://cdn-images.farfetch-contents.com/12/48/86/01/12488601_11642469_322.jpg
id:12540103,daddy:data/kidsfashioncsv.csv,name:PHILIPP PLEIN JUNIOR  skull embroidered T-shirt,brand:Philipp Plein Junior,price:HK$1485,description:Characterized by the spirit of Rock’n’roll Philipp Plein makes unforgettable clothing for stylish youngsters. Equal parts cool and elegant this stylish t-shirt is crafted from cotton and is flawlessly detailed with a skull print with embroidered patches a round neck short sleeves and a silver-tone logo plaque to the rear.,color:0213 BLACK RED,styleid:BTK0182PJY002N,imglink:https://cdn-images.farfetch-contents.com/12/54/01/03/12540103_11866142_322.jpg
id:11635138,daddy:data/kidsfashioncsv.csv,name:STELLA MCCARTNEY KIDS  Bandit sweatshirt,brand:Stella Mccartney Kids,price:HK$440,description:Stella McCartney Kid’s collection captures the essence of a child's endless imagination using punchy prints on a quirky colour palette. This black cotton blend Bandit sweatshirt features a front zip fastening side zipped pockets long sleeves a straight hem an all-over skeleton print and a printed mask on the hood.,color:1073,styleid:422214SHJ30,imglink:https://cdn-images.farfetch-contents.com/11/63/51/38/11635138_7604301_322.jpg
id:11628643,daddy:data/kidsfashioncsv.csv,name:STELLA MCCARTNEY KIDS  bones print track pants,brand:Stella Mccartney Kids,price:HK$308,description:Stella McCartney Kid’s collection captures the essence of a child's endless imagination using punchy prints on a quirky colour palette. These black cotton bones print track pants feature an elasticated drawstring waist and elasticated cuffs.,color:1073,styleid:381721SFJ29,imglink:https://cdn-images.farfetch-contents.com/11/62/86/43/11628643_7595841_322.jpg
id:12172535,daddy:data/kidsfashioncsv.csv,name:RASPBERRY PLUM  patch Prince top,brand:Raspberry Plum,price:HK$521,description:Black cotton patch Prince top from RASPBERRY PLUM.,color:BLACK,styleid:TB1AW17,imglink:https://cdn-images.farfetch-contents.com/12/17/25/35/12172535_10900642_322.jpg
id:12321870,daddy:data/kidsfashioncsv.csv,name:#MUMOFSIX  cat print top,brand:Gucci Kids,price:HK$2750,description:Dark blue and white merino wool. Leopard intarsia inspired by the men's ready-to-wear collection. Crewneck. Rib trims. 100% wool. Made in Italy.,color:4821 Light Blue,styleid:475584X1492,imglink:https://cdn-images.farfetch-contents.com/12/32/18/70/12321870_10854980_322.jpg
id:12309277,daddy:data/kidsfashioncsv.csv,name:MSGM KIDS  stripe detail trousers,brand:Msgm Kids,price:HK$511,description:Black and red stripe detail trousers from MSGM Kids.,color:110 NERO,styleid:010780,imglink:https://cdn-images.farfetch-contents.com/12/30/92/77/12309277_10970843_322.jpg
id:12418557,daddy:data/kidsfashioncsv.csv,name:EMILE ET IDA  Peace & Love T-shirt,brand:Emile Et Ida,price:HK$320,description:Ochre yellow cotton Peace & Love T-shirt from Emile et Ida featuring a round neck long sleeves a straight hem and a Peace & Love print to the front.,color:OCRE LUOP,styleid:L556A,imglink:https://cdn-images.farfetch-contents.com/12/41/85/57/12418557_11334724_322.jpg
id:12476089,daddy:data/kidsfashioncsv.csv,name:LANVIN PETITE  spider print longsleeved T-shirt,brand:Lanvin Petite,price:HK$1208,description:Grey cotton spider print longsleeved T-shirt from LANVIN PETITE.,color:905,styleid:4H8100HF030905,imglink:https://cdn-images.farfetch-contents.com/12/47/60/89/12476089_11650063_322.jpg
id:12117119,daddy:data/kidsfashioncsv.csv,name:AMELIA MILANO  Alain jumper,brand:Amelia Milano,price:HK$895,description:Green wool Alain jumper from Amelia Milano.,color:GREEN,styleid:ALAINMR49,imglink:https://cdn-images.farfetch-contents.com/12/11/71/19/12117119_10546489_322.jpg
id:12416081,daddy:data/kidsfashioncsv.csv,name:MINI RODINI dog print longsleeved T-shirt,brand:Mini Rodini,price:HK$313,description:Off white and red organic cotton dog print longsleeved T-shirt from MINI RODINI.,color:116/122 OFF WHITE,styleid:1772013411,imglink:https://cdn-images.farfetch-contents.com/12/41/60/81/12416081_11334671_322.jpg
id:12321870,daddy:data/kidsfashioncsv.csv,name:,brand:Gucci Kids,price:HK$2750,description:Dark blue and white merino wool. Leopard intarsia inspired by the men's ready-to-wear collection. Crewneck. Rib trims. 100% wool. Made in Italy.,color:4821 Light Blue,styleid:475584X1492,imglink:https://cdn-images.farfetch-contents.com/12/32/18/70/12321870_10854980_322.jpg